frame_index,time_sec,class_id,class_name,confidence,xmin,ymin,xmax,ymax,preprocess_ms,inference_ms,postprocess_ms,end_to_end_fps
1554,77.867,2,keyboard,0.594944,0.00,143.46,522.54,470.86,2.948,25.499,3.327,20.482
1555,77.904,,,,,,,,2.618,25.752,1.429,21.049
1556,77.964,,,,,,,,2.973,25.536,1.665,20.620
1557,78.000,,,,,,,,2.604,25.504,1.521,21.305
1558,78.063,,,,,,,,2.720,25.522,1.717,20.760
1559,78.099,,,,,,,,2.691,25.488,1.562,21.430
1560,78.163,,,,,,,,2.546,25.490,1.631,20.864
1561,78.199,,,,,,,,2.551,25.518,1.537,21.495
1562,78.264,,,,,,,,2.538,27.205,1.712,20.889
1563,78.300,,,,,,,,2.587,25.492,1.587,21.540
1564,78.364,,,,,,,,2.602,27.270,1.756,20.950
1565,78.417,,,,,,,,2.859,40.123,3.054,20.762
1566,78.465,,,,,,,,2.486,27.000,1.593,20.794
1567,78.509,,,,,,,,2.189,33.659,1.788,20.942
1568,78.573,,,,,,,,2.287,33.383,3.640,20.436
1569,78.608,,,,,,,,2.047,25.331,1.524,21.152
1570,78.662,,,,,,,,2.566,24.641,1.642,20.903
1571,78.695,,,,,,,,2.498,23.177,1.446,21.758
1572,78.763,,,,,,,,2.360,26.057,1.699,21.077
1573,78.800,1,mouse,0.345318,0.00,0.00,638.79,299.68,2.457,23.982,3.197,21.685
1574,78.864,1,mouse,0.323881,0.00,0.00,634.45,269.16,2.335,25.169,3.123,21.081
1575,78.902,1,mouse,0.252378,0.00,0.00,636.57,271.38,2.428,25.027,2.972,21.608
1576,78.969,1,mouse,0.266163,0.00,0.00,636.42,306.27,2.513,25.520,3.563,20.938
1577,79.032,,,,,,,,2.633,25.791,1.670,20.449
1578,79.071,1,mouse,0.263964,0.00,0.00,632.40,319.01,2.702,25.479,3.108,20.943
1579,79.134,,,,,,,,2.912,27.238,1.797,20.440
1580,79.174,,,,,,,,2.551,27.546,2.687,20.888
1581,79.237,,,,,,,,3.929,27.850,1.779,20.429
1582,79.279,,,,,,,,2.538,30.161,1.564,20.691
1583,79.342,,,,,,,,3.077,25.553,1.762,20.248
1584,79.380,,,,,,,,2.653,25.500,1.428,20.800
1585,79.440,,,,,,,,2.923,25.519,1.926,20.355
1586,79.478,,,,,,,,2.634,25.502,1.701,21.044
1587,79.545,,,,,,,,2.518,25.524,1.667,20.450
1588,79.619,,,,,,,,2.955,25.423,1.790,19.761
1589,79.658,,,,,,,,2.705,25.473,1.601,20.319
1590,79.718,,,,,,,,2.869,25.461,1.740,19.973
1591,79.758,1,mouse,0.339340,0.10,0.00,66.93,476.68,2.645,25.492,3.220,20.415
1592,79.820,1,mouse,0.457486,0.26,98.01,55.32,473.58,2.964,25.453,3.402,20.004
1593,79.858,,,,,,,,2.597,25.491,1.529,20.554
1594,79.916,,,,,,,,2.550,25.540,1.963,20.217
1595,79.953,,,,,,,,2.591,25.516,1.589,20.850
1596,80.020,1,mouse,0.727331,0.00,99.62,75.81,479.49,2.999,25.490,3.311,20.304
1597,80.059,1,mouse,0.952094,0.00,43.45,179.20,479.40,2.565,25.538,3.208,20.705
1598,80.119,1,mouse,0.937333,0.20,73.38,158.80,477.43,2.919,25.465,3.295,20.339
1599,80.158,1,mouse,0.934961,0.25,74.60,170.64,475.58,2.686,25.523,3.032,20.799
1600,80.221,,,,,,,,2.967,25.489,1.603,20.336
1601,80.286,,,,,,,,2.553,27.252,1.424,19.845
1602,80.326,1,mouse,0.776129,0.32,74.13,229.01,474.88,2.679,25.488,3.247,20.349
1603,80.388,1,mouse,0.438531,0.00,29.14,359.84,480.00,2.835,25.480,3.464,19.949
1604,80.428,1,mouse,0.364352,2.89,6.16,377.30,473.23,2.530,25.472,3.053,20.410
1605,80.488,1,mouse,0.802660,0.00,0.00,382.50,477.03,2.830,25.478,3.282,20.058
1605,80.488,1,mouse,0.671455,324.84,11.02,640.00,265.09,2.830,25.478,3.282,20.058
1606,80.527,1,mouse,0.801647,316.72,0.00,640.00,252.93,2.645,25.554,2.994,20.510
1606,80.527,1,mouse,0.723031,1.47,0.00,377.17,476.65,2.645,25.554,2.994,20.510
1607,80.587,1,mouse,0.693944,347.89,0.00,640.00,224.58,2.856,25.506,3.272,20.137
1607,80.587,1,mouse,0.649779,1.77,0.00,375.62,474.46,2.856,25.506,3.272,20.137
1608,80.627,1,mouse,0.566117,0.00,0.00,370.37,480.00,2.616,25.533,2.972,20.631
1608,80.627,1,mouse,0.271289,332.77,0.00,640.00,198.14,2.616,25.533,2.972,20.631
1609,80.685,1,mouse,0.566371,0.00,0.00,308.55,469.20,2.626,25.412,3.048,20.256
1609,80.685,1,mouse,0.525230,99.05,0.00,632.99,473.22,2.626,25.412,3.048,20.256
1610,80.725,1,mouse,0.809491,0.48,0.00,263.83,469.92,2.538,25.526,3.050,20.827
1610,80.725,1,mouse,0.788401,8.06,0.00,633.08,437.17,2.538,25.526,3.050,20.827
1611,80.787,1,mouse,0.500236,0.00,0.00,639.82,225.45,2.806,25.512,3.598,20.351
1612,80.825,,,,,,,,2.569,25.494,1.539,20.944
1613,80.863,,,,,,,,2.485,25.533,1.441,21.439
1614,80.947,,,,,,,,2.567,25.541,1.593,20.535
1615,81.039,1,mouse,0.940263,414.43,221.63,543.96,342.26,2.942,30.698,4.043,19.602
1615,81.039,1,mouse,0.817098,262.44,204.37,412.40,335.47,2.942,30.698,4.043,19.602
1616,81.119,1,mouse,0.619066,112.42,310.40,285.37,475.60,3.115,33.410,3.909,18.856
1617,81.198,,,,,,,,3.549,33.756,2.415,18.232
1618,81.280,1,mouse,0.821518,282.85,212.33,640.00,386.01,3.357,33.318,4.267,17.622
1618,81.280,1,mouse,0.340712,120.03,274.80,326.52,421.27,3.357,33.318,4.267,17.622
1619,81.355,1,mouse,0.947361,117.90,251.22,271.57,411.27,2.548,28.929,3.877,17.212
1619,81.355,1,mouse,0.572305,281.81,222.86,426.13,378.37,2.548,28.929,3.877,17.212
1620,81.438,1,mouse,0.860067,126.42,267.66,288.31,400.74,2.546,32.078,4.441,16.697
1620,81.438,1,mouse,0.852644,283.60,235.37,429.55,363.80,2.546,32.078,4.441,16.697
1620,81.438,1,mouse,0.417559,339.75,338.94,560.95,475.61,2.546,32.078,4.441,16.697
1621,81.518,1,mouse,0.693240,13.80,26.49,640.00,474.74,3.068,33.389,4.153,16.253
1622,81.599,,,,,,,,3.347,33.332,1.872,15.904
1623,81.682,1,mouse,0.704990,238.15,358.71,331.27,460.39,3.482,33.312,4.133,15.523
1623,81.682,1,mouse,0.296416,0.12,362.57,66.24,460.67,3.482,33.312,4.133,15.523
1624,81.763,1,mouse,0.763257,0.55,13.46,355.60,473.70,3.099,33.403,4.248,15.176
1625,81.838,2,keyboard,0.489242,0.00,0.00,628.10,470.49,2.459,30.187,4.015,14.977
1626,81.899,2,keyboard,0.844079,0.00,147.17,640.00,476.87,2.869,29.817,3.657,15.148
1627,81.962,2,keyboard,0.732853,0.00,196.39,634.73,476.47,3.308,33.360,3.668,15.202
1628,82.013,1,mouse,0.902094,421.52,0.00,620.18,78.78,3.021,33.949,3.217,15.632
1628,82.013,2,keyboard,0.339650,4.35,10.65,640.00,476.96,3.021,33.949,3.217,15.632
1629,82.074,1,mouse,0.950311,432.96,19.63,625.67,113.15,2.978,33.374,3.451,15.722
1629,82.074,1,mouse,0.348322,0.59,2.81,223.51,445.58,2.978,33.374,3.451,15.722
1629,82.074,2,keyboard,0.268519,3.21,18.71,640.00,477.92,2.978,33.374,3.451,15.722
1630,82.142,1,mouse,0.949575,431.41,29.32,617.34,120.63,3.253,33.307,3.883,15.613
1631,82.207,1,mouse,0.967199,422.05,29.81,604.31,122.38,3.071,33.418,3.574,15.617
1632,82.258,1,mouse,0.962256,413.72,32.54,594.08,121.23,2.990,33.392,3.369,15.984
1632,82.258,1,mouse,0.764691,63.25,219.34,633.93,476.03,2.990,33.392,3.369,15.984
1633,82.307,1,mouse,0.874025,395.70,23.77,567.75,110.53,2.876,33.636,3.361,16.349
1633,82.307,1,mouse,0.500139,45.23,222.40,633.32,475.97,2.876,33.636,3.361,16.349
1634,82.364,1,mouse,0.935413,383.09,0.00,559.64,79.69,2.209,24.769,3.328,16.526
1634,82.364,1,mouse,0.300223,10.33,100.20,635.11,476.60,2.209,24.769,3.328,16.526
1635,82.436,1,mouse,0.859731,358.87,1.20,538.62,77.99,2.609,25.496,3.653,16.307
1635,82.436,1,mouse,0.580398,9.06,173.72,634.60,477.18,2.609,25.496,3.653,16.307
1636,82.506,2,keyboard,0.761270,0.00,142.23,638.63,476.87,3.286,33.081,3.770,16.058
1637,82.548,1,mouse,0.860452,336.39,0.49,504.76,76.49,2.313,25.007,3.197,16.852
1637,82.548,1,mouse,0.548785,0.00,30.92,639.88,475.99,2.313,25.007,3.197,16.852
1637,82.548,1,mouse,0.530860,0.85,162.19,636.79,477.40,2.313,25.007,3.197,16.852
1638,82.598,1,mouse,0.296197,0.00,156.49,576.66,475.31,2.364,27.299,3.106,17.146
1638,82.598,2,keyboard,0.271716,2.25,116.53,637.52,480.00,2.364,27.299,3.106,17.146
1639,82.641,1,mouse,0.900770,297.47,1.78,471.12,79.02,2.546,25.784,3.065,17.770
1639,82.641,2,keyboard,0.832457,0.00,98.47,631.70,475.67,2.546,25.784,3.065,17.770
1639,82.641,1,mouse,0.275605,0.10,0.71,67.96,99.85,2.546,25.784,3.065,17.770
1640,82.696,1,mouse,0.899408,291.75,1.55,469.44,80.86,2.503,25.540,3.173,17.791
1640,82.696,2,keyboard,0.810925,0.71,66.08,635.77,480.00,2.503,25.540,3.173,17.791
1641,82.738,2,keyboard,0.913983,2.66,75.01,636.96,478.52,2.497,25.549,3.011,18.399
1641,82.738,1,mouse,0.739947,285.74,0.21,463.04,77.10,2.497,25.549,3.011,18.399
1642,82.798,1,mouse,0.860148,288.05,1.17,466.49,81.08,2.627,26.020,3.550,18.249
1642,82.798,2,keyboard,0.733530,2.20,98.68,635.63,476.29,2.627,26.020,3.550,18.249
1643,82.840,1,mouse,0.902494,284.98,0.42,458.79,81.55,2.515,25.571,2.998,18.780
1643,82.840,2,keyboard,0.373845,2.08,101.61,636.21,474.90,2.515,25.571,2.998,18.780
1643,82.840,1,mouse,0.265735,0.06,1.50,84.59,111.40,2.515,25.571,2.998,18.780
1644,82.897,1,mouse,0.980531,281.93,4.21,456.27,96.96,2.501,25.503,3.051,18.668
1644,82.897,2,keyboard,0.927070,0.00,19.02,636.77,477.15,2.501,25.503,3.051,18.668
1644,82.897,1,mouse,0.309395,0.30,14.16,57.45,124.12,2.501,25.503,3.051,18.668
1645,82.940,1,mouse,0.972230,281.91,2.46,457.61,97.30,2.500,25.769,3.148,19.125
1645,82.940,2,keyboard,0.911271,4.12,102.96,637.60,477.57,2.500,25.769,3.148,19.125
1646,82.997,1,mouse,0.957542,276.62,6.82,455.05,102.02,2.474,25.560,3.133,18.968
1646,82.997,2,keyboard,0.896127,4.41,112.01,640.00,477.67,2.474,25.560,3.133,18.968
1646,82.997,1,mouse,0.270906,0.23,23.40,49.46,132.35,2.474,25.560,3.133,18.968
1647,83.039,1,mouse,0.980426,275.97,7.65,453.47,100.84,2.510,25.598,3.083,19.419
1647,83.039,2,keyboard,0.919282,3.18,81.67,638.92,476.52,2.510,25.598,3.083,19.419
1648,83.098,1,mouse,0.955318,265.45,12.21,442.93,106.48,2.737,25.522,3.197,19.206
1648,83.098,2,keyboard,0.929680,1.10,90.52,636.64,478.84,2.737,25.522,3.197,19.206
1648,83.098,1,mouse,0.342000,0.00,30.75,37.33,141.53,2.737,25.522,3.197,19.206
1649,83.140,1,mouse,0.966015,264.59,16.47,442.09,112.88,2.491,25.762,3.003,19.615
1649,83.140,2,keyboard,0.919484,2.70,98.50,635.42,478.67,2.491,25.762,3.003,19.615
1650,83.197,1,mouse,0.964702,253.76,22.50,430.35,122.36,2.505,25.549,3.436,19.406
1650,83.197,2,keyboard,0.679441,1.33,66.93,624.55,476.93,2.505,25.549,3.436,19.406
1650,83.197,2,keyboard,0.428298,104.99,129.38,640.00,477.94,2.505,25.549,3.436,19.406
1651,83.240,1,mouse,0.963864,246.19,28.29,425.81,127.96,2.534,25.566,3.016,19.795
1651,83.240,2,keyboard,0.913863,1.39,118.60,629.90,477.74,2.534,25.566,3.016,19.795
1652,83.299,1,mouse,0.970570,247.12,31.31,423.85,131.95,2.818,25.830,3.210,19.553
1652,83.299,2,keyboard,0.801509,0.00,154.66,620.71,475.78,2.818,25.830,3.210,19.553
1652,83.299,2,keyboard,0.359757,0.00,0.00,625.52,478.29,2.818,25.830,3.210,19.553
1653,83.340,1,mouse,0.970106,246.54,36.63,423.51,135.73,2.573,25.516,3.067,19.911
1653,83.340,2,keyboard,0.874957,0.00,86.06,627.33,477.46,2.573,25.516,3.067,19.911
1654,83.397,1,mouse,0.960966,239.89,46.07,420.28,144.26,2.515,25.775,3.298,19.692
1654,83.397,2,keyboard,0.867763,0.00,142.94,628.14,477.57,2.515,25.775,3.298,19.692
1654,83.397,1,mouse,0.558200,383.53,0.62,532.46,61.08,2.515,25.775,3.298,19.692
1655,83.439,1,mouse,0.960023,236.64,52.68,416.29,146.53,2.516,25.571,3.012,20.094
1655,83.439,2,keyboard,0.886504,0.31,147.80,633.17,477.42,2.516,25.571,3.012,20.094
1655,83.439,1,mouse,0.519786,381.91,1.25,530.53,65.81,2.516,25.571,3.012,20.094
1656,83.498,1,mouse,0.952618,236.27,57.18,416.67,154.61,2.499,25.494,3.087,19.833
1656,83.498,2,keyboard,0.927306,3.04,157.05,629.48,477.37,2.499,25.494,3.087,19.833
1656,83.498,1,mouse,0.816716,379.57,1.29,531.02,72.89,2.499,25.494,3.087,19.833
1657,83.540,1,mouse,0.953726,234.45,57.36,413.80,156.52,2.473,25.585,3.069,20.161
1657,83.540,1,mouse,0.906914,378.48,0.85,529.66,73.59,2.473,25.585,3.069,20.161
1657,83.540,2,keyboard,0.873896,2.35,149.76,634.29,477.41,2.473,25.585,3.069,20.161
1658,83.598,1,mouse,0.956937,232.29,57.95,410.74,156.94,2.521,25.530,3.153,19.887
1658,83.598,2,keyboard,0.858894,2.35,160.82,632.34,477.31,2.521,25.530,3.153,19.887
1658,83.598,1,mouse,0.850664,378.19,0.45,528.47,75.64,2.521,25.530,3.153,19.887
1658,83.598,1,mouse,0.279778,565.84,140.64,639.40,185.98,2.521,25.530,3.153,19.887
1658,83.598,1,mouse,0.259020,598.50,176.74,640.00,235.88,2.521,25.530,3.153,19.887
1659,83.639,1,mouse,0.957605,235.00,58.50,412.86,156.56,2.528,25.579,3.210,20.239
1659,83.639,1,mouse,0.908414,377.31,0.57,528.90,74.61,2.528,25.579,3.210,20.239
1659,83.639,2,keyboard,0.852054,1.54,156.47,627.89,477.33,2.528,25.579,3.210,20.239
1660,83.697,1,mouse,0.957397,237.86,57.58,417.82,157.12,2.487,25.514,3.263,19.978
1660,83.697,1,mouse,0.885677,381.16,1.45,531.51,73.53,2.487,25.514,3.263,19.978
1660,83.697,2,keyboard,0.879317,0.50,155.78,626.52,477.30,2.487,25.514,3.263,19.978
1661,83.740,1,mouse,0.967262,239.07,59.69,419.53,156.32,2.527,25.534,3.079,20.250
1661,83.740,2,keyboard,0.892616,0.57,163.89,625.20,477.25,2.527,25.534,3.079,20.250
1661,83.740,1,mouse,0.867007,384.54,1.29,531.73,74.59,2.527,25.534,3.079,20.250
1662,83.797,1,mouse,0.960141,246.80,60.47,423.22,158.80,2.505,25.562,3.275,20.004
1662,83.797,1,mouse,0.935057,385.85,0.00,537.83,76.48,2.505,25.562,3.275,20.004
1662,83.797,2,keyboard,0.865137,0.43,151.19,627.01,477.37,2.505,25.562,3.275,20.004
1662,83.797,1,mouse,0.308110,558.89,329.30,639.65,381.14,2.505,25.562,3.275,20.004
1663,83.840,1,mouse,0.959342,247.47,59.24,425.25,157.61,2.507,25.622,3.303,20.327
1663,83.840,1,mouse,0.932971,388.40,0.00,539.39,78.16,2.507,25.622,3.303,20.327
1663,83.840,2,keyboard,0.891168,1.75,154.25,631.90,477.30,2.507,25.622,3.303,20.327
1664,83.897,1,mouse,0.950053,253.98,59.33,428.64,157.01,2.492,25.508,3.252,20.057
1664,83.897,1,mouse,0.932543,394.81,0.00,544.63,76.31,2.492,25.508,3.252,20.057
1664,83.897,2,keyboard,0.861934,0.04,161.08,627.08,477.14,2.492,25.508,3.252,20.057
1665,83.939,1,mouse,0.956950,256.49,60.73,432.14,157.28,2.507,25.742,2.931,20.420
1665,83.939,1,mouse,0.937340,397.68,0.00,547.76,78.05,2.507,25.742,2.931,20.420
1665,83.939,2,keyboard,0.756226,0.06,154.78,627.46,476.99,2.507,25.742,2.931,20.420
1666,83.998,1,mouse,0.959746,266.50,58.45,442.95,153.16,2.633,25.604,3.350,20.089
1666,83.998,1,mouse,0.924805,406.23,0.00,554.57,75.73,2.633,25.604,3.350,20.089
1666,83.998,2,keyboard,0.924523,2.37,160.07,633.26,476.82,2.633,25.604,3.350,20.089
1666,83.998,1,mouse,0.301191,598.51,122.94,640.00,176.09,2.633,25.604,3.350,20.089
1667,84.041,1,mouse,0.958952,267.20,58.01,442.33,151.74,2.529,25.743,3.173,20.374
1667,84.041,2,keyboard,0.933673,2.65,154.78,635.34,477.18,2.529,25.743,3.173,20.374
1667,84.041,1,mouse,0.922245,407.20,0.00,554.86,75.24,2.529,25.743,3.173,20.374
1668,84.101,1,mouse,0.956443,267.63,59.14,442.31,152.16,2.494,25.536,3.214,20.010
1668,84.101,1,mouse,0.929691,408.74,0.00,555.55,75.97,2.494,25.536,3.214,20.010
1668,84.101,2,keyboard,0.829830,0.60,138.21,631.79,477.41,2.494,25.536,3.214,20.010
1669,84.167,1,mouse,0.964097,274.63,54.96,447.97,149.02,2.552,25.580,3.445,19.561
1669,84.167,1,mouse,0.907611,411.78,0.35,560.90,72.36,2.552,25.580,3.445,19.561
1669,84.167,2,keyboard,0.732393,0.00,159.17,628.96,477.06,2.552,25.580,3.445,19.561
1670,84.210,1,mouse,0.959285,270.76,56.34,440.51,149.84,2.593,25.563,3.077,19.808
1670,84.210,1,mouse,0.932041,408.80,0.00,559.06,74.56,2.593,25.563,3.077,19.808
1670,84.210,2,keyboard,0.841591,0.00,141.62,628.74,477.29,2.593,25.563,3.077,19.808
1671,84.265,1,mouse,0.957995,269.88,57.93,441.90,149.23,2.726,25.504,3.153,19.664
1671,84.265,1,mouse,0.930970,409.16,0.00,554.24,75.78,2.726,25.504,3.153,19.664
1671,84.265,2,keyboard,0.927697,0.00,146.31,620.87,477.33,2.726,25.504,3.153,19.664
1672,84.307,1,mouse,0.964490,270.89,56.10,440.99,147.52,2.519,25.737,3.047,20.045
1672,84.307,1,mouse,0.912656,409.48,0.00,557.69,72.20,2.519,25.737,3.047,20.045
1672,84.307,2,keyboard,0.872549,1.63,133.77,618.32,478.55,2.519,25.737,3.047,20.045
1673,84.365,1,mouse,0.966690,271.01,57.78,442.03,150.34,2.500,25.587,3.181,19.790
1673,84.365,1,mouse,0.933629,411.73,0.00,554.54,75.03,2.500,25.587,3.181,19.790
1673,84.365,2,keyboard,0.798592,0.00,139.15,607.98,478.05,2.500,25.587,3.181,19.790
1674,84.407,1,mouse,0.969309,271.27,58.07,442.39,148.20,2.503,25.566,3.083,20.154
1674,84.407,1,mouse,0.940626,411.60,0.00,555.34,73.90,2.503,25.566,3.083,20.154
1674,84.407,2,keyboard,0.818800,0.78,137.63,603.98,477.20,2.503,25.566,3.083,20.154
1675,84.465,1,mouse,0.966668,273.59,56.17,443.35,146.00,2.693,25.546,3.240,19.871
1675,84.465,1,mouse,0.928247,413.44,0.00,557.14,73.97,2.693,25.546,3.240,19.871
1675,84.465,2,keyboard,0.843364,0.00,163.39,623.86,476.59,2.693,25.546,3.240,19.871
1676,84.508,1,mouse,0.959882,268.74,55.59,439.92,146.52,2.575,25.769,3.060,20.227
1676,84.508,1,mouse,0.930771,407.40,0.00,553.07,72.44,2.575,25.769,3.060,20.227
1676,84.508,2,keyboard,0.804194,2.80,123.72,632.83,477.47,2.575,25.769,3.060,20.227
1677,84.565,1,mouse,0.959355,271.87,53.92,441.43,145.13,2.537,25.586,3.145,19.962
1677,84.565,1,mouse,0.899439,410.34,0.00,554.25,72.38,2.537,25.586,3.145,19.962
1677,84.565,2,keyboard,0.678234,0.00,85.46,635.26,479.31,2.537,25.586,3.145,19.962
1678,84.607,1,mouse,0.958122,265.62,55.83,436.82,146.78,2.534,25.521,3.108,20.320
1678,84.607,1,mouse,0.797802,398.45,0.00,550.96,73.86,2.534,25.521,3.108,20.320
1678,84.607,2,keyboard,0.775810,2.24,130.15,624.96,477.24,2.534,25.521,3.108,20.320
1679,84.665,1,mouse,0.957557,268.42,59.98,438.47,152.15,2.513,25.533,3.202,20.025
1679,84.665,1,mouse,0.949422,402.49,2.37,550.56,80.46,2.513,25.533,3.202,20.025
1679,84.665,2,keyboard,0.683107,3.05,136.14,636.50,478.26,2.513,25.533,3.202,20.025
1680,84.707,1,mouse,0.952479,267.47,61.37,439.61,151.06,2.526,25.789,3.005,20.344
1680,84.707,1,mouse,0.946949,403.00,3.08,549.34,80.03,2.526,25.789,3.005,20.344
1680,84.707,2,keyboard,0.810776,2.67,137.20,630.44,477.62,2.526,25.789,3.005,20.344
1681,84.765,1,mouse,0.954246,266.58,57.12,436.90,145.79,2.508,25.604,3.165,20.066
1681,84.765,1,mouse,0.929749,402.28,0.00,550.43,74.81,2.508,25.604,3.165,20.066
1681,84.765,2,keyboard,0.777171,0.00,99.95,629.31,477.05,2.508,25.604,3.165,20.066
1682,84.809,1,mouse,0.950942,265.83,53.07,437.58,145.09,3.095,26.152,3.052,20.331
1682,84.809,1,mouse,0.946385,401.77,0.00,548.69,73.87,3.095,26.152,3.052,20.331
1682,84.809,2,keyboard,0.585598,0.00,165.73,586.32,475.81,3.095,26.152,3.052,20.331
1683,84.865,1,mouse,0.941640,269.24,52.76,438.64,141.20,2.726,25.526,3.243,20.069
1683,84.865,1,mouse,0.933983,402.88,0.00,549.79,72.24,2.726,25.526,3.243,20.069
1683,84.865,2,keyboard,0.684541,3.12,121.35,628.76,477.28,2.726,25.526,3.243,20.069
1684,84.908,1,mouse,0.960371,275.35,51.46,441.86,139.85,2.525,25.761,2.986,20.395
1684,84.908,1,mouse,0.901607,409.50,0.00,552.56,70.88,2.525,25.761,2.986,20.395
1684,84.908,2,keyboard,0.882639,0.26,106.39,637.77,478.68,2.525,25.761,2.986,20.395
1684,84.908,2,keyboard,0.551732,2.42,172.50,522.01,476.15,2.525,25.761,2.986,20.395
1685,84.965,1,mouse,0.928103,285.20,51.30,451.33,140.39,2.510,25.584,3.091,20.123
1685,84.965,1,mouse,0.918413,418.63,0.00,561.04,72.91,2.510,25.584,3.091,20.123
1685,84.965,2,keyboard,0.790242,2.51,118.95,633.22,478.33,2.510,25.584,3.091,20.123
1686,85.007,1,mouse,0.945184,291.13,51.94,456.07,142.13,2.499,25.744,3.069,20.468
1686,85.007,1,mouse,0.871908,424.14,0.00,564.13,75.24,2.499,25.744,3.069,20.468
1686,85.007,2,keyboard,0.799525,3.12,118.00,629.78,476.35,2.499,25.744,3.069,20.468
1687,85.065,1,mouse,0.959098,432.40,0.00,574.75,72.45,2.514,25.588,3.190,20.155
1687,85.065,1,mouse,0.941622,299.51,51.22,466.98,138.14,2.514,25.588,3.190,20.155
1687,85.065,2,keyboard,0.763734,1.62,126.88,627.17,477.30,2.514,25.588,3.190,20.155
1688,85.107,1,mouse,0.958374,433.96,0.00,578.67,72.08,2.504,25.537,3.028,20.508
1688,85.107,1,mouse,0.948330,303.31,50.93,468.84,136.97,2.504,25.537,3.028,20.508
1688,85.107,2,keyboard,0.793137,0.00,129.00,622.58,477.22,2.504,25.537,3.028,20.508
1689,85.165,1,mouse,0.976059,307.14,44.01,471.01,129.62,2.501,25.588,3.161,20.188
1689,85.165,1,mouse,0.838291,439.58,0.00,581.64,66.74,2.501,25.588,3.161,20.188
1689,85.165,2,keyboard,0.305207,0.00,116.99,624.11,477.31,2.501,25.588,3.161,20.188
1690,85.208,1,mouse,0.964991,307.33,43.04,471.98,126.92,2.682,25.529,3.337,20.493
1690,85.208,2,keyboard,0.836774,0.00,119.94,626.58,477.17,2.682,25.529,3.337,20.493
1690,85.208,1,mouse,0.620494,443.32,0.79,581.88,64.26,2.682,25.529,3.337,20.493
1691,85.265,1,mouse,0.962719,310.32,40.15,471.28,125.01,2.757,25.956,3.043,20.185
1691,85.265,2,keyboard,0.837704,0.00,77.31,633.11,476.26,2.757,25.956,3.043,20.185
1691,85.265,1,mouse,0.688283,443.21,0.24,582.13,59.29,2.757,25.956,3.043,20.185
1692,85.307,1,mouse,0.967656,316.33,40.29,477.58,124.39,2.546,25.766,3.159,20.531
1692,85.307,2,keyboard,0.894809,9.77,130.16,630.76,477.25,2.546,25.766,3.159,20.531
1692,85.307,1,mouse,0.579603,449.86,0.00,584.24,59.58,2.546,25.766,3.159,20.531
1693,85.367,1,mouse,0.965368,318.27,45.59,486.02,129.38,2.589,25.570,3.461,20.208
1693,85.367,1,mouse,0.846368,450.86,0.00,592.30,68.80,2.589,25.570,3.461,20.208
1693,85.367,2,keyboard,0.760033,14.31,38.26,634.51,475.08,2.589,25.570,3.461,20.208
1694,85.410,1,mouse,0.955795,320.46,46.15,489.14,129.85,2.716,25.556,3.020,20.443
1694,85.410,1,mouse,0.863183,455.47,0.00,594.64,68.90,2.716,25.556,3.020,20.443
1694,85.410,2,keyboard,0.539115,5.46,100.54,640.00,473.26,2.716,25.556,3.020,20.443
1695,85.465,1,mouse,0.968163,320.08,47.42,487.53,131.68,2.620,25.551,3.137,20.204
1695,85.465,1,mouse,0.903246,452.15,0.00,593.23,68.97,2.620,25.551,3.137,20.204
1695,85.465,2,keyboard,0.565973,4.35,107.04,637.27,474.20,2.620,25.551,3.137,20.204
1696,85.507,1,mouse,0.963292,321.19,45.93,489.95,128.11,2.515,25.523,3.125,20.556
1696,85.507,1,mouse,0.852492,455.28,0.00,595.94,67.47,2.515,25.523,3.125,20.556
1696,85.507,2,keyboard,0.622869,4.85,99.22,636.34,474.17,2.515,25.523,3.125,20.556
1697,85.565,1,mouse,0.970624,318.75,46.48,486.58,130.78,2.511,25.554,3.220,20.238
1697,85.565,1,mouse,0.878057,451.80,0.00,593.45,68.98,2.511,25.554,3.220,20.238
1697,85.565,2,keyboard,0.685823,9.44,128.56,626.54,476.91,2.511,25.554,3.220,20.238
1698,85.608,1,mouse,0.945388,318.02,46.97,484.77,131.98,2.512,25.549,3.021,20.565
1698,85.608,1,mouse,0.897097,450.69,0.00,590.39,69.77,2.512,25.549,3.021,20.565
1698,85.608,2,keyboard,0.580630,13.53,115.36,628.62,477.04,2.512,25.549,3.021,20.565
1699,85.665,1,mouse,0.946824,317.47,46.58,484.68,132.21,2.510,25.578,3.455,20.239
1699,85.665,1,mouse,0.904063,450.27,0.00,590.65,69.29,2.510,25.578,3.455,20.239
1699,85.665,2,keyboard,0.306801,4.26,107.96,637.77,473.66,2.510,25.578,3.455,20.239
1700,85.707,1,mouse,0.953799,314.67,47.50,483.62,131.69,2.498,25.551,3.236,20.551
